time,.data
2024/06/03/16:10:21.681995,26
2024/06/03/16:10:21.702515,25
2024/06/03/16:10:21.715270,25
2024/06/03/16:10:21.730901,25
2024/06/03/16:10:21.748516,25
2024/06/03/16:10:21.765336,25
2024/06/03/16:10:21.782542,25
2024/06/03/16:10:21.799663,25
2024/06/03/16:10:21.816649,25
2024/06/03/16:10:21.831992,25
2024/06/03/16:10:21.850630,25
2024/06/03/16:10:21.868178,25
2024/06/03/16:10:21.883494,25
2024/06/03/16:10:21.899155,25
2024/06/03/16:10:21.917372,25
2024/06/03/16:10:21.933874,25
2024/06/03/16:10:21.949024,25
2024/06/03/16:10:21.965709,25
2024/06/03/16:10:21.981270,25
2024/06/03/16:10:21.998415,25
2024/06/03/16:10:22.017651,25
2024/06/03/16:10:22.031421,25
2024/06/03/16:10:22.049100,25
2024/06/03/16:10:22.064498,25
2024/06/03/16:10:22.082723,25
2024/06/03/16:10:22.098758,25
2024/06/03/16:10:22.115330,24
2024/06/03/16:10:22.132766,24
2024/06/03/16:10:22.148775,24
2024/06/03/16:10:22.164822,24
2024/06/03/16:10:22.181195,23
2024/06/03/16:10:22.196755,23
2024/06/03/16:10:22.215194,23
2024/06/03/16:10:22.233122,22
2024/06/03/16:10:22.249141,22
2024/06/03/16:10:22.265433,21
2024/06/03/16:10:22.282802,21
2024/06/03/16:10:22.298020,20
2024/06/03/16:10:22.314504,17
2024/06/03/16:10:22.331965,17
2024/06/03/16:10:22.348605,16
2024/06/03/16:10:22.365408,16
2024/06/03/16:10:22.381272,16
2024/06/03/16:10:22.398647,16
2024/06/03/16:10:22.414375,16
2024/06/03/16:10:22.432321,16
2024/06/03/16:10:22.448447,16
2024/06/03/16:10:22.466597,16
2024/06/03/16:10:22.482282,16
2024/06/03/16:10:22.499936,16
2024/06/03/16:10:22.517227,16
2024/06/03/16:10:22.534316,16
2024/06/03/16:10:22.552683,15
2024/06/03/16:10:22.565300,15
2024/06/03/16:10:22.582947,15
2024/06/03/16:10:22.598491,15
2024/06/03/16:10:22.615380,15
2024/06/03/16:10:22.632315,15
2024/06/03/16:10:22.650150,15
2024/06/03/16:10:22.666320,15
2024/06/03/16:10:22.683227,15
2024/06/03/16:10:22.699904,15
2024/06/03/16:10:22.715646,15
2024/06/03/16:10:22.732213,15
2024/06/03/16:10:22.748847,15
2024/06/03/16:10:22.764788,15
2024/06/03/16:10:22.783146,15
2024/06/03/16:10:22.799485,15
2024/06/03/16:10:22.815939,15
2024/06/03/16:10:22.832795,15
2024/06/03/16:10:22.849260,15
2024/06/03/16:10:22.874728,15
2024/06/03/16:10:22.882616,15
2024/06/03/16:10:22.899545,16
2024/06/03/16:10:22.915035,16
2024/06/03/16:10:22.932730,17
2024/06/03/16:10:22.947760,17
2024/06/03/16:10:22.965839,17
2024/06/03/16:10:22.982718,17
2024/06/03/16:10:22.999484,17
2024/06/03/16:10:23.016899,17
2024/06/03/16:10:23.032123,17
2024/06/03/16:10:23.049741,17
2024/06/03/16:10:23.067127,17
2024/06/03/16:10:23.083169,18
2024/06/03/16:10:23.099620,19
2024/06/03/16:10:23.115623,20
2024/06/03/16:10:23.133186,20
2024/06/03/16:10:23.148757,20
2024/06/03/16:10:23.165559,21
2024/06/03/16:10:23.181298,21
2024/06/03/16:10:23.198211,21
2024/06/03/16:10:23.215287,21
2024/06/03/16:10:23.232100,21
2024/06/03/16:10:23.248238,21
2024/06/03/16:10:23.267344,22
2024/06/03/16:10:23.284136,22
2024/06/03/16:10:23.299691,23
2024/06/03/16:10:23.316167,23
2024/06/03/16:10:23.331084,23
2024/06/03/16:10:23.347444,24
2024/06/03/16:10:23.364700,26
2024/06/03/16:10:23.383229,26
2024/06/03/16:10:23.399208,26
2024/06/03/16:10:23.415949,26
2024/06/03/16:10:23.433780,26
2024/06/03/16:10:23.451042,26
2024/06/03/16:10:23.466829,26
2024/06/03/16:10:23.483478,26
2024/06/03/16:10:23.498781,26
2024/06/03/16:10:23.515952,26
2024/06/03/16:10:23.532223,27
2024/06/03/16:10:23.549346,27
2024/06/03/16:10:23.564588,27
2024/06/03/16:10:23.582319,28
2024/06/03/16:10:23.598415,28
2024/06/03/16:10:23.614289,28
2024/06/03/16:10:23.632070,28
2024/06/03/16:10:23.648807,28
2024/06/03/16:10:23.665436,28
2024/06/03/16:10:23.682033,28
2024/06/03/16:10:23.697810,28
2024/06/03/16:10:23.715802,28
2024/06/03/16:10:23.733078,28
2024/06/03/16:10:23.748884,29
2024/06/03/16:10:23.765188,29
2024/06/03/16:10:23.780317,30
2024/06/03/16:10:23.798938,30
2024/06/03/16:10:23.815905,31
2024/06/03/16:10:23.830173,32
2024/06/03/16:10:23.849572,33
2024/06/03/16:10:23.865558,34
2024/06/03/16:10:23.884075,35
2024/06/03/16:10:23.898831,35
2024/06/03/16:10:23.916229,35
2024/06/03/16:10:23.933000,35
2024/06/03/16:10:23.946758,35
2024/06/03/16:10:23.965508,35
2024/06/03/16:10:23.981054,35
2024/06/03/16:10:24.000183,35
2024/06/03/16:10:24.017956,35
2024/06/03/16:10:24.032753,35
2024/06/03/16:10:24.048448,35
2024/06/03/16:10:24.068857,35
2024/06/03/16:10:24.083005,35
2024/06/03/16:10:24.099611,35
2024/06/03/16:10:24.116502,35
2024/06/03/16:10:24.132485,35
2024/06/03/16:10:24.148851,35
2024/06/03/16:10:24.165696,35
2024/06/03/16:10:24.182588,35
2024/06/03/16:10:24.199802,35
2024/06/03/16:10:24.216063,35
2024/06/03/16:10:24.233040,35
2024/06/03/16:10:24.249991,35
2024/06/03/16:10:24.267461,35
2024/06/03/16:10:24.285577,35
2024/06/03/16:10:24.299434,35
2024/06/03/16:10:24.314230,36
2024/06/03/16:10:24.332527,36
2024/06/03/16:10:24.347871,36
2024/06/03/16:10:24.364879,37
2024/06/03/16:10:24.380275,37
2024/06/03/16:10:24.399191,37
2024/06/03/16:10:24.415042,37
2024/06/03/16:10:24.432306,37
2024/06/03/16:10:24.448343,37
2024/06/03/16:10:24.465215,37
2024/06/03/16:10:24.481829,37
2024/06/03/16:10:24.497520,37
2024/06/03/16:10:24.516294,37
2024/06/03/16:10:24.531217,37
2024/06/03/16:10:24.548147,37
2024/06/03/16:10:24.564968,37
2024/06/03/16:10:24.582826,37
2024/06/03/16:10:24.598598,37
2024/06/03/16:10:24.615747,37
2024/06/03/16:10:24.632317,37
2024/06/03/16:10:24.649320,37
2024/06/03/16:10:24.665469,37
2024/06/03/16:10:24.682052,37
2024/06/03/16:10:24.697867,37
2024/06/03/16:10:24.715155,37
2024/06/03/16:10:24.732276,37
2024/06/03/16:10:24.749107,37
2024/06/03/16:10:24.765493,37
2024/06/03/16:10:24.782155,37
2024/06/03/16:10:24.798170,37
2024/06/03/16:10:24.815145,37
2024/06/03/16:10:24.832368,37
2024/06/03/16:10:24.848201,37
2024/06/03/16:10:24.866054,37
2024/06/03/16:10:24.883301,37
2024/06/03/16:10:24.897558,37
2024/06/03/16:10:24.916005,37
2024/06/03/16:10:24.932178,37
2024/06/03/16:10:24.950384,37
2024/06/03/16:10:24.965116,37
2024/06/03/16:10:24.983822,37
2024/06/03/16:10:25.000870,37
2024/06/03/16:10:25.019746,37
2024/06/03/16:10:25.033779,37
2024/06/03/16:10:25.048850,37
2024/06/03/16:10:25.066521,37
2024/06/03/16:10:25.081647,37
2024/06/03/16:10:25.099163,37
2024/06/03/16:10:25.115773,37
2024/06/03/16:10:25.132499,37
2024/06/03/16:10:25.149060,37
2024/06/03/16:10:25.166187,37
2024/06/03/16:10:25.184128,37
2024/06/03/16:10:25.198186,37
2024/06/03/16:10:25.214695,37
2024/06/03/16:10:25.231301,37
2024/06/03/16:10:25.248096,37
2024/06/03/16:10:25.264558,37
2024/06/03/16:10:25.282698,37
2024/06/03/16:10:25.298877,37
2024/06/03/16:10:25.315920,37
2024/06/03/16:10:25.331668,37
2024/06/03/16:10:25.349565,37
2024/06/03/16:10:25.369252,37
2024/06/03/16:10:25.382098,37
2024/06/03/16:10:25.399670,37
2024/06/03/16:10:25.415508,37
2024/06/03/16:10:25.432854,37
2024/06/03/16:10:25.448468,37
2024/06/03/16:10:25.464810,37
2024/06/03/16:10:25.481648,37
2024/06/03/16:10:25.499470,37
2024/06/03/16:10:25.518575,37
2024/06/03/16:10:25.532681,37
2024/06/03/16:10:25.550036,37
2024/06/03/16:10:25.566135,37
2024/06/03/16:10:25.581847,37
2024/06/03/16:10:25.597454,37
2024/06/03/16:10:25.614933,37
2024/06/03/16:10:25.631230,37
2024/06/03/16:10:25.648483,37
2024/06/03/16:10:25.665429,37
2024/06/03/16:10:25.682438,37
2024/06/03/16:10:25.700598,37
2024/06/03/16:10:25.717098,37
2024/06/03/16:10:25.732669,37
2024/06/03/16:10:25.750975,37
2024/06/03/16:10:25.767467,37
2024/06/03/16:10:25.782518,37
2024/06/03/16:10:25.801073,37
2024/06/03/16:10:25.817038,37
2024/06/03/16:10:25.834564,37
2024/06/03/16:10:25.848039,37
2024/06/03/16:10:25.864413,37
2024/06/03/16:10:25.881714,37
2024/06/03/16:10:25.898724,37
2024/06/03/16:10:25.916943,37
2024/06/03/16:10:25.932983,37
2024/06/03/16:10:25.951183,37
2024/06/03/16:10:25.964745,37
2024/06/03/16:10:25.982817,37
2024/06/03/16:10:25.999158,37
2024/06/03/16:10:26.017308,37
2024/06/03/16:10:26.033225,37
2024/06/03/16:10:26.047487,37
2024/06/03/16:10:26.065027,37
2024/06/03/16:10:26.082013,37
2024/06/03/16:10:26.098706,37
2024/06/03/16:10:26.116447,37
2024/06/03/16:10:26.132785,37
2024/06/03/16:10:26.148338,37
2024/06/03/16:10:26.165239,37
2024/06/03/16:10:26.182095,37
2024/06/03/16:10:26.199009,37
2024/06/03/16:10:26.213780,37
2024/06/03/16:10:26.231874,37
2024/06/03/16:10:26.248887,37
2024/06/03/16:10:26.265011,37
2024/06/03/16:10:26.281757,37
2024/06/03/16:10:26.298194,37
2024/06/03/16:10:26.314373,37
2024/06/03/16:10:26.330720,36
2024/06/03/16:10:26.347935,36
2024/06/03/16:10:26.365167,36
2024/06/03/16:10:26.382604,35
2024/06/03/16:10:26.399450,35
2024/06/03/16:10:26.414617,35
2024/06/03/16:10:26.432610,35
2024/06/03/16:10:26.449396,35
2024/06/03/16:10:26.468342,35
2024/06/03/16:10:26.482543,35
2024/06/03/16:10:26.501508,35
2024/06/03/16:10:26.517888,35
2024/06/03/16:10:26.534900,35
2024/06/03/16:10:26.549629,35
2024/06/03/16:10:26.566000,35
2024/06/03/16:10:26.582257,34
2024/06/03/16:10:26.602050,34
2024/06/03/16:10:26.620235,32
2024/06/03/16:10:26.639380,31
2024/06/03/16:10:26.648894,30
2024/06/03/16:10:26.667187,30
2024/06/03/16:10:26.682144,29
2024/06/03/16:10:26.698660,28
2024/06/03/16:10:26.715309,27
2024/06/03/16:10:26.732318,27
2024/06/03/16:10:26.748033,26
2024/06/03/16:10:26.765544,25
2024/06/03/16:10:26.781355,25
2024/06/03/16:10:26.799054,25
2024/06/03/16:10:26.816223,25
2024/06/03/16:10:26.832732,25
2024/06/03/16:10:26.849739,25
2024/06/03/16:10:26.867276,25
2024/06/03/16:10:26.882289,25
2024/06/03/16:10:26.897700,29
2024/06/03/16:10:26.914657,30
2024/06/03/16:10:26.932695,31
2024/06/03/16:10:26.948813,31
2024/06/03/16:10:26.963958,32
2024/06/03/16:10:26.981421,32
2024/06/03/16:10:26.997483,32
2024/06/03/16:10:27.015311,32
2024/06/03/16:10:27.031544,32
2024/06/03/16:10:27.048346,32
2024/06/03/16:10:27.066312,32
2024/06/03/16:10:27.082181,32
2024/06/03/16:10:27.099355,32
2024/06/03/16:10:27.117599,32
2024/06/03/16:10:27.132831,32
2024/06/03/16:10:27.150794,29
2024/06/03/16:10:27.165696,26
2024/06/03/16:10:27.181521,25
2024/06/03/16:10:27.198787,22
2024/06/03/16:10:27.215257,21
2024/06/03/16:10:27.231424,20
2024/06/03/16:10:27.248004,20
2024/06/03/16:10:27.264110,20
2024/06/03/16:10:27.282560,19
2024/06/03/16:10:27.299273,19
2024/06/03/16:10:27.316764,18
2024/06/03/16:10:27.333529,18
2024/06/03/16:10:27.349907,17
2024/06/03/16:10:27.368836,17
2024/06/03/16:10:27.382782,17
2024/06/03/16:10:27.399090,19
2024/06/03/16:10:27.414294,20
2024/06/03/16:10:27.433721,21
2024/06/03/16:10:27.449541,21
2024/06/03/16:10:27.465178,21
2024/06/03/16:10:27.481313,21
2024/06/03/16:10:27.500110,22
2024/06/03/16:10:27.513650,23
2024/06/03/16:10:27.533642,25
2024/06/03/16:10:27.549286,25
2024/06/03/16:10:27.565641,25
2024/06/03/16:10:27.582446,25
2024/06/03/16:10:27.599031,25
2024/06/03/16:10:27.615922,25
2024/06/03/16:10:27.632081,25
2024/06/03/16:10:27.649511,25
2024/06/03/16:10:27.664593,25
2024/06/03/16:10:27.682434,25
2024/06/03/16:10:27.698063,24
2024/06/03/16:10:27.715259,22
2024/06/03/16:10:27.730193,22
2024/06/03/16:10:27.749058,21
2024/06/03/16:10:27.764546,21
2024/06/03/16:10:27.782189,20
2024/06/03/16:10:27.799344,20
2024/06/03/16:10:27.815924,20
2024/06/03/16:10:27.831605,20
2024/06/03/16:10:27.848579,20
2024/06/03/16:10:27.865575,21
2024/06/03/16:10:27.882736,23
2024/06/03/16:10:27.898508,25
2024/06/03/16:10:27.916457,26
2024/06/03/16:10:27.932746,27
2024/06/03/16:10:27.949751,29
2024/06/03/16:10:27.966527,30
2024/06/03/16:10:27.983157,31
2024/06/03/16:10:27.999452,32
2024/06/03/16:10:28.017749,32
2024/06/03/16:10:28.031859,33
2024/06/03/16:10:28.048574,33
2024/06/03/16:10:28.065910,33
2024/06/03/16:10:28.083920,33
2024/06/03/16:10:28.099091,33
2024/06/03/16:10:28.117260,33
2024/06/03/16:10:28.132671,33
2024/06/03/16:10:28.149494,33
2024/06/03/16:10:28.165349,32
2024/06/03/16:10:28.182251,31
2024/06/03/16:10:28.199975,31
2024/06/03/16:10:28.215650,31
2024/06/03/16:10:28.231129,31
2024/06/03/16:10:28.247490,31
2024/06/03/16:10:28.265350,31
2024/06/03/16:10:28.281819,31
2024/06/03/16:10:28.300320,32
2024/06/03/16:10:28.315480,33
2024/06/03/16:10:28.333031,33
2024/06/03/16:10:28.349142,33
2024/06/03/16:10:28.365594,33
2024/06/03/16:10:28.381471,33
2024/06/03/16:10:28.398944,33
2024/06/03/16:10:28.416370,33
2024/06/03/16:10:28.432393,33
2024/06/03/16:10:28.450023,33
2024/06/03/16:10:28.465280,33
2024/06/03/16:10:28.481793,33
2024/06/03/16:10:28.499553,33
2024/06/03/16:10:28.514783,33
2024/06/03/16:10:28.532658,33
2024/06/03/16:10:28.548848,33
2024/06/03/16:10:28.565440,33
2024/06/03/16:10:28.582080,33
2024/06/03/16:10:28.600114,33
2024/06/03/16:10:28.615944,33
2024/06/03/16:10:28.634971,33
2024/06/03/16:10:28.649189,33
2024/06/03/16:10:28.667786,33
2024/06/03/16:10:28.682755,33
2024/06/03/16:10:28.698812,33
2024/06/03/16:10:28.715762,33
2024/06/03/16:10:28.731963,33
2024/06/03/16:10:28.749171,33
2024/06/03/16:10:28.766213,33
2024/06/03/16:10:28.781393,33
2024/06/03/16:10:28.798222,33
2024/06/03/16:10:28.816942,33
2024/06/03/16:10:28.833695,33
2024/06/03/16:10:28.849646,33
2024/06/03/16:10:28.866013,33
2024/06/03/16:10:28.882852,33
2024/06/03/16:10:28.900126,33
2024/06/03/16:10:28.916008,33
2024/06/03/16:10:28.933269,33
2024/06/03/16:10:28.949979,33
2024/06/03/16:10:28.965925,33
2024/06/03/16:10:28.983057,33
2024/06/03/16:10:28.998675,33
2024/06/03/16:10:29.017081,33
2024/06/03/16:10:29.033340,33
2024/06/03/16:10:29.048739,33
2024/06/03/16:10:29.064955,33
2024/06/03/16:10:29.083121,33
2024/06/03/16:10:29.099319,33
2024/06/03/16:10:29.115777,33
2024/06/03/16:10:29.132322,33
2024/06/03/16:10:29.147552,33
2024/06/03/16:10:29.165048,33
2024/06/03/16:10:29.182477,33
2024/06/03/16:10:29.199803,33
2024/06/03/16:10:29.213608,33
2024/06/03/16:10:29.232849,33
2024/06/03/16:10:29.249676,33
2024/06/03/16:10:29.266460,34
2024/06/03/16:10:29.282075,34
2024/06/03/16:10:29.298482,34
2024/06/03/16:10:29.315234,34
2024/06/03/16:10:29.332061,34
2024/06/03/16:10:29.349205,34
2024/06/03/16:10:29.365480,34
2024/06/03/16:10:29.382121,34
2024/06/03/16:10:29.399199,34
2024/06/03/16:10:29.415694,35
2024/06/03/16:10:29.432338,35
2024/06/03/16:10:29.450059,35
2024/06/03/16:10:29.466296,35
2024/06/03/16:10:29.482367,35
2024/06/03/16:10:29.499084,36
2024/06/03/16:10:29.514907,36
2024/06/03/16:10:29.532595,37
2024/06/03/16:10:29.552196,39
2024/06/03/16:10:29.564338,42
2024/06/03/16:10:29.582093,43
2024/06/03/16:10:29.602568,43
2024/06/03/16:10:29.616820,44
2024/06/03/16:10:29.632165,44
2024/06/03/16:10:29.652480,45
2024/06/03/16:10:29.666848,45
2024/06/03/16:10:29.685325,45
2024/06/03/16:10:29.700667,45
2024/06/03/16:10:29.716607,45
2024/06/03/16:10:29.734016,45
2024/06/03/16:10:29.749645,45
2024/06/03/16:10:29.765201,45
2024/06/03/16:10:29.782536,45
2024/06/03/16:10:29.799067,45
2024/06/03/16:10:29.816847,45
2024/06/03/16:10:29.831252,45
2024/06/03/16:10:29.849117,45
2024/06/03/16:10:29.865870,45
2024/06/03/16:10:29.883632,45
2024/06/03/16:10:29.899675,44
2024/06/03/16:10:29.915577,44
2024/06/03/16:10:29.933172,44
2024/06/03/16:10:29.949077,43
2024/06/03/16:10:29.965567,42
2024/06/03/16:10:29.981651,42
2024/06/03/16:10:29.998387,42
2024/06/03/16:10:30.016524,42
2024/06/03/16:10:30.031848,42
2024/06/03/16:10:30.049419,42
2024/06/03/16:10:30.065914,42
2024/06/03/16:10:30.081269,42
2024/06/03/16:10:30.097936,42
2024/06/03/16:10:30.115264,42
2024/06/03/16:10:30.132019,42
2024/06/03/16:10:30.147694,42
2024/06/03/16:10:30.164724,42
2024/06/03/16:10:30.181012,42
2024/06/03/16:10:30.199044,42
2024/06/03/16:10:30.214065,42
2024/06/03/16:10:30.232053,42
2024/06/03/16:10:30.249408,42
2024/06/03/16:10:30.266307,42
2024/06/03/16:10:30.282788,42
2024/06/03/16:10:30.298393,42
2024/06/03/16:10:30.315430,42
2024/06/03/16:10:30.331894,43
2024/06/03/16:10:30.349261,43
2024/06/03/16:10:30.365583,43
2024/06/03/16:10:30.384245,43
2024/06/03/16:10:30.399894,43
2024/06/03/16:10:30.414058,43
2024/06/03/16:10:30.435124,43
2024/06/03/16:10:30.448614,43
2024/06/03/16:10:30.464176,43
2024/06/03/16:10:30.480451,43
2024/06/03/16:10:30.497926,43
2024/06/03/16:10:30.515177,43
2024/06/03/16:10:30.533006,43
2024/06/03/16:10:30.548253,43
2024/06/03/16:10:30.566955,43
2024/06/03/16:10:30.582069,43
2024/06/03/16:10:30.598745,43
2024/06/03/16:10:30.615299,43
2024/06/03/16:10:30.632030,43
2024/06/03/16:10:30.647757,43
2024/06/03/16:10:30.665614,43
2024/06/03/16:10:30.681807,43
2024/06/03/16:10:30.698431,43
2024/06/03/16:10:30.716481,43
2024/06/03/16:10:30.731342,43
2024/06/03/16:10:30.749233,42
2024/06/03/16:10:30.764132,42
2024/06/03/16:10:30.783082,42
2024/06/03/16:10:30.800476,42
2024/06/03/16:10:30.815508,42
2024/06/03/16:10:30.831684,42
2024/06/03/16:10:30.848525,42
2024/06/03/16:10:30.865281,42
2024/06/03/16:10:30.881056,42
2024/06/03/16:10:30.898702,42
2024/06/03/16:10:30.915148,42
2024/06/03/16:10:30.932338,42
2024/06/03/16:10:30.947761,42
2024/06/03/16:10:30.964399,42
2024/06/03/16:10:30.983220,42
2024/06/03/16:10:30.998695,42
2024/06/03/16:10:31.016100,42
2024/06/03/16:10:31.033302,42
2024/06/03/16:10:31.049057,42
2024/06/03/16:10:31.065571,42
2024/06/03/16:10:31.082532,42
2024/06/03/16:10:31.099553,42
2024/06/03/16:10:31.117028,42
2024/06/03/16:10:31.133498,42
2024/06/03/16:10:31.147218,43
2024/06/03/16:10:31.165935,43
2024/06/03/16:10:31.182461,43
2024/06/03/16:10:31.199670,43
2024/06/03/16:10:31.217644,43
2024/06/03/16:10:31.232517,43
2024/06/03/16:10:31.249691,43
2024/06/03/16:10:31.268063,43
2024/06/03/16:10:31.281149,43
2024/06/03/16:10:31.299051,43
2024/06/03/16:10:31.315521,43
2024/06/03/16:10:31.333508,43
2024/06/03/16:10:31.348386,43
2024/06/03/16:10:31.368602,43
2024/06/03/16:10:31.383289,43
2024/06/03/16:10:31.400179,43
2024/06/03/16:10:31.415784,43
2024/06/03/16:10:31.433524,43
2024/06/03/16:10:31.449250,43
2024/06/03/16:10:31.465309,43
2024/06/03/16:10:31.481005,43
2024/06/03/16:10:31.499797,43
2024/06/03/16:10:31.513494,43
2024/06/03/16:10:31.532020,43
2024/06/03/16:10:31.548369,43
2024/06/03/16:10:31.565719,43
2024/06/03/16:10:31.582888,43
2024/06/03/16:10:31.599001,43
2024/06/03/16:10:31.615160,43
2024/06/03/16:10:31.632506,43
2024/06/03/16:10:31.649203,43
2024/06/03/16:10:31.665772,43
2024/06/03/16:10:31.682971,43
2024/06/03/16:10:31.699208,43
2024/06/03/16:10:31.715552,43
2024/06/03/16:10:31.732780,43
2024/06/03/16:10:31.749490,43
2024/06/03/16:10:31.767025,43
2024/06/03/16:10:31.782318,43
2024/06/03/16:10:31.800042,43
2024/06/03/16:10:31.816079,43
2024/06/03/16:10:31.831386,43
2024/06/03/16:10:31.848747,43
2024/06/03/16:10:31.865591,43
2024/06/03/16:10:31.882130,43
2024/06/03/16:10:31.898482,43
2024/06/03/16:10:31.916379,43
2024/06/03/16:10:31.932893,43
2024/06/03/16:10:31.950650,43
2024/06/03/16:10:31.967521,43
2024/06/03/16:10:31.986348,44
2024/06/03/16:10:32.000543,44
2024/06/03/16:10:32.018431,44
2024/06/03/16:10:32.032440,44
2024/06/03/16:10:32.049009,44
2024/06/03/16:10:32.065749,44
2024/06/03/16:10:32.083616,44
2024/06/03/16:10:32.098356,44
2024/06/03/16:10:32.116417,44
2024/06/03/16:10:32.132032,45
2024/06/03/16:10:32.147429,45
2024/06/03/16:10:32.165755,46
2024/06/03/16:10:32.181527,46
2024/06/03/16:10:32.201025,46
2024/06/03/16:10:32.216568,46
2024/06/03/16:10:32.232212,47
2024/06/03/16:10:32.249005,47
2024/06/03/16:10:32.265737,47
2024/06/03/16:10:32.282550,47
2024/06/03/16:10:32.297079,47
2024/06/03/16:10:32.313826,48
2024/06/03/16:10:32.332027,48
2024/06/03/16:10:32.349235,49
2024/06/03/16:10:32.365947,49
2024/06/03/16:10:32.382221,49
2024/06/03/16:10:32.398343,49
2024/06/03/16:10:32.413526,50
2024/06/03/16:10:32.431155,50
2024/06/03/16:10:32.449199,50
2024/06/03/16:10:32.465617,50
2024/06/03/16:10:32.481576,50
2024/06/03/16:10:32.498623,50
2024/06/03/16:10:32.515917,50
2024/06/03/16:10:32.532894,50
2024/06/03/16:10:32.549628,50
2024/06/03/16:10:32.567196,50
2024/06/03/16:10:32.582103,50
2024/06/03/16:10:32.598755,50
2024/06/03/16:10:32.615288,50
2024/06/03/16:10:32.630394,50
2024/06/03/16:10:32.648354,50
2024/06/03/16:10:32.665552,50
2024/06/03/16:10:32.684541,50
2024/06/03/16:10:32.698622,50
2024/06/03/16:10:32.718507,50
2024/06/03/16:10:32.735844,50
2024/06/03/16:10:32.750980,50
2024/06/03/16:10:32.766115,50
2024/06/03/16:10:32.782830,50
2024/06/03/16:10:32.798621,50
2024/06/03/16:10:32.816151,50
2024/06/03/16:10:32.833169,50
2024/06/03/16:10:32.848195,50
2024/06/03/16:10:32.867893,50
2024/06/03/16:10:32.882236,50
2024/06/03/16:10:32.899765,50
2024/06/03/16:10:32.915603,50
2024/06/03/16:10:32.934286,50
2024/06/03/16:10:32.950591,50
2024/06/03/16:10:32.965256,50
2024/06/03/16:10:32.982388,50
2024/06/03/16:10:33.000057,50
2024/06/03/16:10:33.015757,50
2024/06/03/16:10:33.031152,50
2024/06/03/16:10:33.047013,50
2024/06/03/16:10:33.064276,50
2024/06/03/16:10:33.082585,50
2024/06/03/16:10:33.099563,50
2024/06/03/16:10:33.114301,50
2024/06/03/16:10:33.131335,50
2024/06/03/16:10:33.148288,50
2024/06/03/16:10:33.164572,50
2024/06/03/16:10:33.181024,50
2024/06/03/16:10:33.198765,50
2024/06/03/16:10:33.215348,50
2024/06/03/16:10:33.232063,50
2024/06/03/16:10:33.248862,50
2024/06/03/16:10:33.265798,50
2024/06/03/16:10:33.282412,50
2024/06/03/16:10:33.299356,50
2024/06/03/16:10:33.316387,50
2024/06/03/16:10:33.332639,50
2024/06/03/16:10:33.348716,50
2024/06/03/16:10:33.363529,50
2024/06/03/16:10:33.381678,50
2024/06/03/16:10:33.398673,50
2024/06/03/16:10:33.413819,50
2024/06/03/16:10:33.432961,50
2024/06/03/16:10:33.447617,50
2024/06/03/16:10:33.465978,50
2024/06/03/16:10:33.483173,50
2024/06/03/16:10:33.499821,50
2024/06/03/16:10:33.516900,50
2024/06/03/16:10:33.532670,50
2024/06/03/16:10:33.551239,50
2024/06/03/16:10:33.568056,50
2024/06/03/16:10:33.581748,50
2024/06/03/16:10:33.599336,50
2024/06/03/16:10:33.615365,50
2024/06/03/16:10:33.631306,50
2024/06/03/16:10:33.650090,50
2024/06/03/16:10:33.664640,50
2024/06/03/16:10:33.683541,50
2024/06/03/16:10:33.698044,50
2024/06/03/16:10:33.716318,50
2024/06/03/16:10:33.732649,50
2024/06/03/16:10:33.749027,50
2024/06/03/16:10:33.765933,50
2024/06/03/16:10:33.782271,50
2024/06/03/16:10:33.798873,50
2024/06/03/16:10:33.816230,50
2024/06/03/16:10:33.832798,50
2024/06/03/16:10:33.849152,50
2024/06/03/16:10:33.865787,50
2024/06/03/16:10:33.881523,50
2024/06/03/16:10:33.899376,50
2024/06/03/16:10:33.915332,50
2024/06/03/16:10:33.932765,50
2024/06/03/16:10:33.949487,50
