time,.topic_brake,.position_brake,.is_move_brake,.topic_dir,.current_position_dir,.enable_dir,.is_limit_right_dir,.is_limit_left_dir,.topic_accel,.enable_accel,.pwm_accel,.voltage_accel
2024/06/03/16:11:36.816660,puma/brake/command,0,False,puma/direction/command,360,False,False,False,puma/accelerator/command,True,141,2.7647061347961426
2024/06/03/16:11:36.832733,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,141,2.7647061347961426
2024/06/03/16:11:36.850359,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,141,2.7647061347961426
2024/06/03/16:11:36.869665,puma/brake/command,0,False,puma/direction/command,360,False,False,False,puma/accelerator/command,True,141,2.7647061347961426
2024/06/03/16:11:36.886872,puma/brake/command,0,False,puma/direction/command,363,False,False,False,puma/accelerator/command,True,141,2.7647061347961426
2024/06/03/16:11:36.905385,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,141,2.7647061347961426
2024/06/03/16:11:36.918887,puma/brake/command,0,False,puma/direction/command,363,False,False,False,puma/accelerator/command,True,141,2.7647061347961426
2024/06/03/16:11:36.936241,puma/brake/command,0,False,puma/direction/command,359,False,False,False,puma/accelerator/command,True,142,2.784313917160034
2024/06/03/16:11:36.952200,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,142,2.784313917160034
2024/06/03/16:11:36.975756,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,142,2.784313917160034
2024/06/03/16:11:36.992191,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,142,2.784313917160034
2024/06/03/16:11:37.007535,puma/brake/command,0,False,puma/direction/command,364,False,False,False,puma/accelerator/command,True,142,2.784313917160034
2024/06/03/16:11:37.023784,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,142,2.784313917160034
2024/06/03/16:11:37.039583,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,142,2.784313917160034
2024/06/03/16:11:37.055908,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,142,2.784313917160034
2024/06/03/16:11:37.073118,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,142,2.784313917160034
2024/06/03/16:11:37.088856,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:37.105224,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:37.124055,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:37.137914,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:37.163377,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:37.176542,puma/brake/command,0,False,puma/direction/command,360,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:37.192865,puma/brake/command,0,False,puma/direction/command,358,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:37.210415,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:37.228153,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:37.242686,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:37.260154,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:37.276021,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:37.294432,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:37.308044,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:37.327064,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:37.346250,puma/brake/command,0,False,puma/direction/command,360,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:37.362475,puma/brake/command,0,False,puma/direction/command,360,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:37.378987,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:37.395333,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:37.411941,puma/brake/command,0,False,puma/direction/command,363,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:37.428404,puma/brake/command,0,False,puma/direction/command,360,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:37.450653,puma/brake/command,0,False,puma/direction/command,363,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:37.468143,puma/brake/command,0,False,puma/direction/command,364,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:37.484339,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:37.502378,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:37.517899,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:37.533376,puma/brake/command,0,False,puma/direction/command,363,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:37.549226,puma/brake/command,0,False,puma/direction/command,363,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:37.566425,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:37.583098,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:37.598500,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:37.616582,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:37.637217,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:37.652907,puma/brake/command,0,False,puma/direction/command,360,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:37.669921,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:37.688424,puma/brake/command,0,False,puma/direction/command,359,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:37.704379,puma/brake/command,0,False,puma/direction/command,365,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:37.722110,puma/brake/command,0,False,puma/direction/command,360,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:37.735038,puma/brake/command,0,False,puma/direction/command,363,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:37.753829,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:37.768040,puma/brake/command,0,False,puma/direction/command,364,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:37.787542,puma/brake/command,0,False,puma/direction/command,359,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:37.801101,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:37.822498,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:37.841094,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:37.855512,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:37.872639,puma/brake/command,0,False,puma/direction/command,364,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:37.889484,puma/brake/command,0,False,puma/direction/command,359,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:37.906013,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:37.928140,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:37.943119,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:37.963105,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:37.976136,puma/brake/command,0,False,puma/direction/command,363,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:37.992300,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:38.009001,puma/brake/command,0,False,puma/direction/command,360,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:38.025588,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:38.041619,puma/brake/command,0,False,puma/direction/command,359,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:38.058217,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:38.074553,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:38.090907,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:38.112972,puma/brake/command,0,False,puma/direction/command,363,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:38.129324,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:38.145769,puma/brake/command,0,False,puma/direction/command,364,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:38.162211,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:38.178495,puma/brake/command,0,False,puma/direction/command,360,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:38.201008,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:38.218060,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:38.234352,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:38.250503,puma/brake/command,0,False,puma/direction/command,364,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:38.267177,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:38.285141,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:38.301532,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:38.317198,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:38.334816,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:38.350168,puma/brake/command,0,False,puma/direction/command,360,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:38.366137,puma/brake/command,0,False,puma/direction/command,364,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:38.387682,puma/brake/command,0,False,puma/direction/command,360,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:38.406127,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:38.420541,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:38.437485,puma/brake/command,0,False,puma/direction/command,360,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:38.452844,puma/brake/command,0,False,puma/direction/command,359,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:38.472251,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:38.485387,puma/brake/command,0,False,puma/direction/command,360,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:38.507252,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:38.523853,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:38.540215,puma/brake/command,0,False,puma/direction/command,360,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:38.557631,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:38.576164,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:38.589414,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:38.607775,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:38.624197,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:38.638651,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:38.656175,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:38.678712,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:38.693362,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:38.712485,puma/brake/command,0,False,puma/direction/command,360,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:38.726324,puma/brake/command,0,False,puma/direction/command,363,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:38.742910,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:38.761930,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:38.775601,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:38.791999,puma/brake/command,0,False,puma/direction/command,359,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:38.808464,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:38.826517,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:38.843054,puma/brake/command,0,False,puma/direction/command,360,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:38.867592,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:38.879787,puma/brake/command,0,False,puma/direction/command,359,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:38.896333,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:38.915549,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:38.928962,puma/brake/command,0,False,puma/direction/command,360,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:38.945421,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:38.961804,puma/brake/command,0,False,puma/direction/command,360,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:38.983837,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:39.000746,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:39.022128,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:39.034219,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:39.050894,puma/brake/command,0,False,puma/direction/command,360,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:39.066966,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:39.085325,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:39.101228,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:39.117772,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:39.132806,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:39.153392,puma/brake/command,0,False,puma/direction/command,359,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:39.171874,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:39.186307,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:39.203048,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:39.220162,puma/brake/command,0,False,puma/direction/command,359,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:39.237701,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:39.253559,puma/brake/command,0,False,puma/direction/command,363,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:39.269904,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:39.287857,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:39.301906,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:39.318038,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:39.339856,puma/brake/command,0,False,puma/direction/command,363,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:39.357750,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:39.372718,puma/brake/command,0,False,puma/direction/command,363,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:39.389044,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:39.407247,puma/brake/command,0,False,puma/direction/command,359,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:39.424863,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:39.440345,puma/brake/command,0,False,puma/direction/command,364,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:39.460303,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:39.476633,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:39.493174,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:39.509434,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:39.527617,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:39.542420,puma/brake/command,0,False,puma/direction/command,363,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:39.559103,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:39.575331,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:39.591609,puma/brake/command,0,False,puma/direction/command,359,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:39.612079,puma/brake/command,0,False,puma/direction/command,360,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:39.632542,puma/brake/command,0,False,puma/direction/command,363,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:39.648670,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:39.663003,puma/brake/command,0,False,puma/direction/command,364,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:39.679348,puma/brake/command,0,False,puma/direction/command,363,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:39.695774,puma/brake/command,0,False,puma/direction/command,363,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:39.712188,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:39.728658,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:39.745137,puma/brake/command,0,False,puma/direction/command,363,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:39.761386,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:39.777985,puma/brake/command,0,False,puma/direction/command,363,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:39.794323,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:39.816865,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:39.834404,puma/brake/command,0,False,puma/direction/command,358,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:39.850868,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:39.868107,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:39.882916,puma/brake/command,0,False,puma/direction/command,360,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:39.898880,puma/brake/command,0,False,puma/direction/command,359,False,False,False,puma/accelerator/command,True,143,2.803921699523926
2024/06/03/16:11:39.917069,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,141,2.7647061347961426
2024/06/03/16:11:39.939452,puma/brake/command,0,False,puma/direction/command,364,False,False,False,puma/accelerator/command,True,141,2.7647061347961426
2024/06/03/16:11:39.953957,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,141,2.7647061347961426
2024/06/03/16:11:39.969593,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,141,2.7647061347961426
2024/06/03/16:11:39.986553,puma/brake/command,0,False,puma/direction/command,360,False,False,False,puma/accelerator/command,True,141,2.7647061347961426
2024/06/03/16:11:40.005561,puma/brake/command,0,False,puma/direction/command,360,False,False,False,puma/accelerator/command,True,141,2.7647061347961426
2024/06/03/16:11:40.020427,puma/brake/command,0,False,puma/direction/command,363,False,False,False,puma/accelerator/command,True,141,2.7647061347961426
2024/06/03/16:11:40.036340,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,141,2.7647061347961426
2024/06/03/16:11:40.054693,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,141,2.7647061347961426
2024/06/03/16:11:40.068344,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,141,2.7647061347961426
2024/06/03/16:11:40.084694,puma/brake/command,0,False,puma/direction/command,359,False,False,False,puma/accelerator/command,True,141,2.7647061347961426
2024/06/03/16:11:40.106394,puma/brake/command,0,False,puma/direction/command,363,False,False,False,puma/accelerator/command,True,141,2.7647061347961426
2024/06/03/16:11:40.124862,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,141,2.7647061347961426
2024/06/03/16:11:40.139404,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,141,2.7647061347961426
2024/06/03/16:11:40.156028,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,141,2.7647061347961426
2024/06/03/16:11:40.172358,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,141,2.7647061347961426
2024/06/03/16:11:40.188706,puma/brake/command,0,False,puma/direction/command,364,False,False,False,puma/accelerator/command,True,141,2.7647061347961426
2024/06/03/16:11:40.207671,puma/brake/command,0,False,puma/direction/command,363,False,False,False,puma/accelerator/command,True,141,2.7647061347961426
2024/06/03/16:11:40.221411,puma/brake/command,0,False,puma/direction/command,363,False,False,False,puma/accelerator/command,True,141,2.7647061347961426
2024/06/03/16:11:40.239933,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,141,2.7647061347961426
2024/06/03/16:11:40.254397,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,141,2.7647061347961426
2024/06/03/16:11:40.271935,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,141,2.7647061347961426
2024/06/03/16:11:40.297400,puma/brake/command,0,False,puma/direction/command,359,False,False,False,puma/accelerator/command,True,141,2.7647061347961426
2024/06/03/16:11:40.312157,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,141,2.7647061347961426
2024/06/03/16:11:40.328263,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,141,2.7647061347961426
2024/06/03/16:11:40.341966,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,140,2.745098114013672
2024/06/03/16:11:40.358276,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,140,2.745098114013672
2024/06/03/16:11:40.375038,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,140,2.745098114013672
